"id","exchange_id","rate_close","rate_high","rate_low","rate_open","time_close","time_open","time_period_end","time_period_start"
139604,"BTC","25873.930397165","25890.373114946","25857.942402025","25858.812694935","2023-09-09 21:29:00+00","2023-09-09 21:00:00+00","2023-09-09 21:30:00+00","2023-09-09 21:00:00+00"
139605,"BTC","25885.463983531","25888.030906480","25860.909587229","25870.975769114","2023-09-09 21:59:00+00","2023-09-09 21:30:00+00","2023-09-09 22:00:00+00","2023-09-09 21:30:00+00"
139606,"BTC","25897.341911705","25907.393476148","25877.231008485","25885.575245780","2023-09-09 22:29:00+00","2023-09-09 22:00:00+00","2023-09-09 22:30:00+00","2023-09-09 22:00:00+00"
139607,"BTC","25906.487306178","25910.591480923","25899.486936756","25901.143211690","2023-09-09 22:59:00+00","2023-09-09 22:30:00+00","2023-09-09 23:00:00+00","2023-09-09 22:30:00+00"
139608,"BTC","25894.477745543","25909.019544184","25893.604150116","25905.720925708","2023-09-09 23:29:00+00","2023-09-09 23:00:00+00","2023-09-09 23:30:00+00","2023-09-09 23:00:00+00"
139609,"BTC","25896.390745566","25901.251978457","25885.261963409","25894.538213500","2023-09-09 23:59:00+00","2023-09-09 23:30:00+00","2023-09-10 00:00:00+00","2023-09-09 23:30:00+00"
140042,"BTC","25867.085222329","25899.008831375","25866.184736396","25896.483650368","2023-09-10 00:29:00+00","2023-09-10 00:00:00+00","2023-09-10 00:30:00+00","2023-09-10 00:00:00+00"
140043,"BTC","25865.041922673","25867.203683809","25859.083830069","25865.775329466","2023-09-10 00:59:00+00","2023-09-10 00:30:00+00","2023-09-10 01:00:00+00","2023-09-10 00:30:00+00"
140044,"BTC","25846.564477727","25865.729278588","25839.417113171","25865.729278588","2023-09-10 01:29:00+00","2023-09-10 01:00:00+00","2023-09-10 01:30:00+00","2023-09-10 01:00:00+00"
140045,"BTC","25844.639131889","25847.667204416","25835.720687088","25847.300774421","2023-09-10 01:59:00+00","2023-09-10 01:30:00+00","2023-09-10 02:00:00+00","2023-09-10 01:30:00+00"
140046,"BTC","25843.829565558","25854.880601677","25843.829565558","25845.077549025","2023-09-10 02:29:00+00","2023-09-10 02:00:00+00","2023-09-10 02:30:00+00","2023-09-10 02:00:00+00"
140047,"BTC","25849.836699993","25851.154144070","25837.930634177","25844.039353210","2023-09-10 02:59:00+00","2023-09-10 02:30:00+00","2023-09-10 03:00:00+00","2023-09-10 02:30:00+00"
140048,"BTC","25831.613341023","25859.460631752","25831.613341023","25850.476804225","2023-09-10 03:29:00+00","2023-09-10 03:00:00+00","2023-09-10 03:30:00+00","2023-09-10 03:00:00+00"
140049,"BTC","25853.612803526","25864.675474301","25828.434068518","25835.832168816","2023-09-10 03:59:00+00","2023-09-10 03:30:00+00","2023-09-10 04:00:00+00","2023-09-10 03:30:00+00"
140050,"BTC","25794.945175177","25855.286125735","25794.945175177","25854.019427773","2023-09-10 04:29:00+00","2023-09-10 04:00:00+00","2023-09-10 04:30:00+00","2023-09-10 04:00:00+00"
140051,"BTC","25828.032989930","25828.032989930","25780.103512392","25780.103512392","2023-09-10 04:59:00+00","2023-09-10 04:30:00+00","2023-09-10 05:00:00+00","2023-09-10 04:30:00+00"
140052,"BTC","25840.765382351","25841.298071839","25804.084582284","25827.062703387","2023-09-10 05:29:00+00","2023-09-10 05:00:00+00","2023-09-10 05:30:00+00","2023-09-10 05:00:00+00"
140053,"BTC","25845.275377235","25848.779254650","25834.546583168","25844.593172450","2023-09-10 05:59:00+00","2023-09-10 05:30:00+00","2023-09-10 06:00:00+00","2023-09-10 05:30:00+00"
140054,"BTC","25859.848712893","25865.986451760","25837.260606557","25843.863468269","2023-09-10 06:29:00+00","2023-09-10 06:00:00+00","2023-09-10 06:30:00+00","2023-09-10 06:00:00+00"
140055,"BTC","25849.506921718","25859.766907125","25846.838798142","25859.766907125","2023-09-10 06:59:00+00","2023-09-10 06:30:00+00","2023-09-10 07:00:00+00","2023-09-10 06:30:00+00"
140056,"BTC","25857.480166212","25865.021925676","25849.176760312","25849.696226938","2023-09-10 07:29:00+00","2023-09-10 07:00:00+00","2023-09-10 07:30:00+00","2023-09-10 07:00:00+00"
140057,"BTC","25850.555962264","25861.380865466","25847.902902106","25857.220449912","2023-09-10 07:59:00+00","2023-09-10 07:30:00+00","2023-09-10 08:00:00+00","2023-09-10 07:30:00+00"
140058,"BTC","25857.015798128","25857.875407665","25829.365195455","25850.170477481","2023-09-10 08:29:00+00","2023-09-10 08:00:00+00","2023-09-10 08:30:00+00","2023-09-10 08:00:00+00"
140059,"BTC","25857.790929101","25859.785313217","25848.923687622","25856.974381231","2023-09-10 08:59:00+00","2023-09-10 08:30:00+00","2023-09-10 09:00:00+00","2023-09-10 08:30:00+00"
140060,"BTC","25850.538563449","25862.264359428","25839.174170194","25857.255508330","2023-09-10 09:29:00+00","2023-09-10 09:00:00+00","2023-09-10 09:30:00+00","2023-09-10 09:00:00+00"
140061,"BTC","25826.066976334","25854.034827794","25823.057438298","25852.563427572","2023-09-10 09:59:00+00","2023-09-10 09:30:00+00","2023-09-10 10:00:00+00","2023-09-10 09:30:00+00"
140062,"BTC","25822.510505908","25831.281981346","25810.251673109","25823.534234755","2023-09-10 10:29:00+00","2023-09-10 10:00:00+00","2023-09-10 10:30:00+00","2023-09-10 10:00:00+00"
140063,"BTC","25802.133772264","25822.600420466","25801.319367737","25822.513341555","2023-09-10 10:59:00+00","2023-09-10 10:30:00+00","2023-09-10 11:00:00+00","2023-09-10 10:30:00+00"
140064,"BTC","25807.717056829","25816.097548522","25796.365161704","25799.723263629","2023-09-10 11:29:00+00","2023-09-10 11:00:00+00","2023-09-10 11:30:00+00","2023-09-10 11:00:00+00"
140065,"BTC","25797.392783232","25816.251538768","25793.346962117","25807.882378660","2023-09-10 11:59:00+00","2023-09-10 11:30:00+00","2023-09-10 12:00:00+00","2023-09-10 11:30:00+00"
140066,"BTC","25800.005544560","25810.971279815","25791.505457536","25792.423120297","2023-09-10 12:29:00+00","2023-09-10 12:00:00+00","2023-09-10 12:30:00+00","2023-09-10 12:00:00+00"
140067,"BTC","25795.020772714","25804.673872548","25790.119517947","25801.420477751","2023-09-10 12:59:00+00","2023-09-10 12:30:00+00","2023-09-10 13:00:00+00","2023-09-10 12:30:00+00"
140068,"BTC","25784.327338078","25797.784116485","25765.244703247","25797.784116485","2023-09-10 13:29:00+00","2023-09-10 13:00:00+00","2023-09-10 13:30:00+00","2023-09-10 13:00:00+00"
140069,"BTC","25801.485877095","25820.585218459","25776.764231319","25788.698906175","2023-09-10 13:59:00+00","2023-09-10 13:30:00+00","2023-09-10 14:00:00+00","2023-09-10 13:30:00+00"
140070,"BTC","25795.254377230","25815.338518176","25795.254377230","25806.949784125","2023-09-10 14:29:00+00","2023-09-10 14:00:00+00","2023-09-10 14:30:00+00","2023-09-10 14:00:00+00"
140071,"BTC","25769.036679943","25794.040425974","25748.889691499","25794.040425974","2023-09-10 14:59:00+00","2023-09-10 14:30:00+00","2023-09-10 15:00:00+00","2023-09-10 14:30:00+00"
140072,"BTC","25739.874609542","25766.652353980","25722.327348571","25766.555930149","2023-09-10 15:29:00+00","2023-09-10 15:00:00+00","2023-09-10 15:30:00+00","2023-09-10 15:00:00+00"
140073,"BTC","25770.483973989","25785.310887850","25738.977320363","25738.977320363","2023-09-10 15:59:00+00","2023-09-10 15:30:00+00","2023-09-10 16:00:00+00","2023-09-10 15:30:00+00"
140074,"BTC","25755.926003629","25781.404913264","25746.068551920","25768.486079793","2023-09-10 16:29:00+00","2023-09-10 16:00:00+00","2023-09-10 16:30:00+00","2023-09-10 16:00:00+00"
140075,"BTC","25773.716929357","25775.109016130","25702.564716356","25754.478047773","2023-09-10 16:59:00+00","2023-09-10 16:30:00+00","2023-09-10 17:00:00+00","2023-09-10 16:30:00+00"
140076,"BTC","25701.368802411","25782.304472117","25691.950317360","25782.304472117","2023-09-10 17:29:00+00","2023-09-10 17:00:00+00","2023-09-10 17:30:00+00","2023-09-10 17:00:00+00"
140077,"BTC","25688.516365735","25717.515694652","25677.551039232","25706.496221478","2023-09-10 17:59:00+00","2023-09-10 17:30:00+00","2023-09-10 18:00:00+00","2023-09-10 17:30:00+00"
140078,"BTC","25741.107041423","25746.304356990","25688.142122477","25692.490127728","2023-09-10 18:29:00+00","2023-09-10 18:00:00+00","2023-09-10 18:30:00+00","2023-09-10 18:00:00+00"
140079,"BTC","25720.445229978","25742.630233690","25718.070164942","25736.268985966","2023-09-10 18:59:00+00","2023-09-10 18:30:00+00","2023-09-10 19:00:00+00","2023-09-10 18:30:00+00"
140080,"BTC","25710.972770828","25733.044919005","25707.931763346","25721.252321628","2023-09-10 19:29:00+00","2023-09-10 19:00:00+00","2023-09-10 19:30:00+00","2023-09-10 19:00:00+00"
140081,"BTC","25800.830013521","25800.830013521","25637.222623935","25712.204679245","2023-09-10 19:59:00+00","2023-09-10 19:30:00+00","2023-09-10 20:00:00+00","2023-09-10 19:30:00+00"
140082,"BTC","25841.557074055","25886.766719270","25769.969981834","25794.025564263","2023-09-10 20:29:00+00","2023-09-10 20:00:00+00","2023-09-10 20:30:00+00","2023-09-10 20:00:00+00"
140083,"BTC","25816.702878216","25844.524021288","25783.997793248","25840.432064218","2023-09-10 20:59:00+00","2023-09-10 20:30:00+00","2023-09-10 21:00:00+00","2023-09-10 20:30:00+00"
140084,"BTC","25893.294200263","25893.685924145","25811.111312630","25816.689668976","2023-09-10 21:29:00+00","2023-09-10 21:00:00+00","2023-09-10 21:30:00+00","2023-09-10 21:00:00+00"
140085,"BTC","25883.844689689","25890.484988088","25843.839681493","25884.721879823","2023-09-10 21:59:00+00","2023-09-10 21:30:00+00","2023-09-10 22:00:00+00","2023-09-10 21:30:00+00"
140086,"BTC","25920.730054429","25923.060979726","25849.679975891","25894.896317557","2023-09-10 22:29:00+00","2023-09-10 22:00:00+00","2023-09-10 22:30:00+00","2023-09-10 22:00:00+00"
140087,"BTC","25844.146434375","25972.200034066","25844.146434375","25909.506464346","2023-09-10 22:59:00+00","2023-09-10 22:30:00+00","2023-09-10 23:00:00+00","2023-09-10 22:30:00+00"
140088,"BTC","25813.256857330","25854.645935696","25813.256857330","25845.602516231","2023-09-10 23:29:00+00","2023-09-10 23:00:00+00","2023-09-10 23:30:00+00","2023-09-10 23:00:00+00"
140089,"BTC","25832.253519948","25842.213791415","25815.097264120","25815.097264120","2023-09-10 23:59:00+00","2023-09-10 23:30:00+00","2023-09-11 00:00:00+00","2023-09-10 23:30:00+00"
140522,"BTC","25784.752711528","25862.619903206","25784.752711528","25831.697508226","2023-09-11 00:29:00+00","2023-09-11 00:00:00+00","2023-09-11 00:30:00+00","2023-09-11 00:00:00+00"
140523,"BTC","25700.197227853","25794.866993046","25666.104478440","25791.468208490","2023-09-11 00:59:00+00","2023-09-11 00:30:00+00","2023-09-11 01:00:00+00","2023-09-11 00:30:00+00"
140524,"BTC","25712.353223251","25741.382700509","25705.990443155","25708.221518159","2023-09-11 01:29:00+00","2023-09-11 01:00:00+00","2023-09-11 01:30:00+00","2023-09-11 01:00:00+00"
140525,"BTC","25692.974747761","25716.508702841","25661.735883032","25707.742251607","2023-09-11 01:59:00+00","2023-09-11 01:30:00+00","2023-09-11 02:00:00+00","2023-09-11 01:30:00+00"
140526,"BTC","25712.819490751","25712.819490751","25657.374920391","25682.969199724","2023-09-11 02:29:00+00","2023-09-11 02:00:00+00","2023-09-11 02:30:00+00","2023-09-11 02:00:00+00"
140527,"BTC","25723.910436938","25735.665682528","25714.075745317","25716.821340039","2023-09-11 02:59:00+00","2023-09-11 02:30:00+00","2023-09-11 03:00:00+00","2023-09-11 02:30:00+00"
140528,"BTC","25732.794608944","25770.271700954","25728.386025048","25729.481970565","2023-09-11 03:29:00+00","2023-09-11 03:00:00+00","2023-09-11 03:30:00+00","2023-09-11 03:00:00+00"
140529,"BTC","25730.427180412","25740.419561988","25728.328300293","25730.667875079","2023-09-11 03:59:00+00","2023-09-11 03:30:00+00","2023-09-11 04:00:00+00","2023-09-11 03:30:00+00"
140530,"BTC","25751.795596801","25753.525399329","25718.412993627","25730.320655602","2023-09-11 04:29:00+00","2023-09-11 04:00:00+00","2023-09-11 04:30:00+00","2023-09-11 04:00:00+00"
140531,"BTC","25769.211439447","25772.064278253","25750.432318640","25754.128098916","2023-09-11 04:59:00+00","2023-09-11 04:30:00+00","2023-09-11 05:00:00+00","2023-09-11 04:30:00+00"
140532,"BTC","25775.448997864","25785.800368866","25767.309388906","25768.846322423","2023-09-11 05:29:00+00","2023-09-11 05:00:00+00","2023-09-11 05:30:00+00","2023-09-11 05:00:00+00"
140533,"BTC","25868.614841180","25868.614841180","25777.856372143","25777.856372143","2023-09-11 05:59:00+00","2023-09-11 05:30:00+00","2023-09-11 06:00:00+00","2023-09-11 05:30:00+00"
140534,"BTC","25851.261397686","25881.166899052","25851.261397686","25881.166899052","2023-09-11 06:29:00+00","2023-09-11 06:00:00+00","2023-09-11 06:30:00+00","2023-09-11 06:00:00+00"
140535,"BTC","25831.011380414","25868.793676161","25820.794395143","25851.893686300","2023-09-11 06:59:00+00","2023-09-11 06:30:00+00","2023-09-11 07:00:00+00","2023-09-11 06:30:00+00"
140536,"BTC","25799.949727320","25833.950815063","25796.408414883","25831.151874447","2023-09-11 07:29:00+00","2023-09-11 07:00:00+00","2023-09-11 07:30:00+00","2023-09-11 07:00:00+00"
140537,"BTC","25805.995944808","25807.542190586","25791.960318100","25802.241376768","2023-09-11 07:59:00+00","2023-09-11 07:30:00+00","2023-09-11 08:00:00+00","2023-09-11 07:30:00+00"
140538,"BTC","25756.095863344","25820.231245739","25756.095863344","25806.612173031","2023-09-11 08:29:00+00","2023-09-11 08:00:00+00","2023-09-11 08:30:00+00","2023-09-11 08:00:00+00"
140539,"BTC","25793.337873940","25803.039355227","25753.700526600","25758.505805432","2023-09-11 08:59:00+00","2023-09-11 08:30:00+00","2023-09-11 09:00:00+00","2023-09-11 08:30:00+00"
140540,"BTC","25682.016615118","25800.309796970","25682.016615118","25794.380373403","2023-09-11 09:29:00+00","2023-09-11 09:00:00+00","2023-09-11 09:30:00+00","2023-09-11 09:00:00+00"
140541,"BTC","25732.085926518","25737.457858035","25666.893605030","25666.893605030","2023-09-11 09:59:00+00","2023-09-11 09:30:00+00","2023-09-11 10:00:00+00","2023-09-11 09:30:00+00"
140542,"BTC","25659.475724611","25730.853954334","25623.351463778","25728.877078860","2023-09-11 10:29:00+00","2023-09-11 10:00:00+00","2023-09-11 10:30:00+00","2023-09-11 10:00:00+00"
140543,"BTC","25708.488625029","25709.730362491","25634.979774558","25659.604481411","2023-09-11 10:59:00+00","2023-09-11 10:30:00+00","2023-09-11 11:00:00+00","2023-09-11 10:30:00+00"
140544,"BTC","25640.972104137","25708.737423797","25640.972104137","25700.476878795","2023-09-11 11:29:00+00","2023-09-11 11:00:00+00","2023-09-11 11:30:00+00","2023-09-11 11:00:00+00"
140545,"BTC","25592.518151557","25650.397591380","25584.997030921","25623.312610309","2023-09-11 11:59:00+00","2023-09-11 11:30:00+00","2023-09-11 12:00:00+00","2023-09-11 11:30:00+00"
140546,"BTC","25624.071089680","25646.518849004","25582.649456734","25591.390304043","2023-09-11 12:29:00+00","2023-09-11 12:00:00+00","2023-09-11 12:30:00+00","2023-09-11 12:00:00+00"
140547,"BTC","25694.691837937","25694.691837937","25626.043937229","25626.043937229","2023-09-11 12:59:00+00","2023-09-11 12:30:00+00","2023-09-11 13:00:00+00","2023-09-11 12:30:00+00"
140548,"BTC","25664.437077571","25709.545657682","25661.578705070","25703.398655438","2023-09-11 13:29:00+00","2023-09-11 13:00:00+00","2023-09-11 13:30:00+00","2023-09-11 13:00:00+00"
140549,"BTC","25602.431592615","25736.927256162","25602.431592615","25669.547137385","2023-09-11 13:59:00+00","2023-09-11 13:30:00+00","2023-09-11 14:00:00+00","2023-09-11 13:30:00+00"
140550,"BTC","25325.278026959","25618.335982645","25293.100114842","25601.355060528","2023-09-11 14:29:00+00","2023-09-11 14:00:00+00","2023-09-11 14:30:00+00","2023-09-11 14:00:00+00"
140551,"BTC","25187.978736819","25392.863380010","25060.125974263","25370.990844126","2023-09-11 14:59:00+00","2023-09-11 14:30:00+00","2023-09-11 15:00:00+00","2023-09-11 14:30:00+00"
140552,"BTC","25114.252268091","25181.682003401","24994.783590629","25172.060369317","2023-09-11 15:29:00+00","2023-09-11 15:00:00+00","2023-09-11 15:30:00+00","2023-09-11 15:00:00+00"
140553,"BTC","25110.743570927","25138.702748599","25079.249634476","25122.393505746","2023-09-11 15:59:00+00","2023-09-11 15:30:00+00","2023-09-11 16:00:00+00","2023-09-11 15:30:00+00"
140554,"BTC","25169.560986976","25220.277359088","25104.721880322","25104.721880322","2023-09-11 16:29:00+00","2023-09-11 16:00:00+00","2023-09-11 16:30:00+00","2023-09-11 16:00:00+00"
140555,"BTC","25176.495190820","25195.884675029","25130.872087893","25191.763255193","2023-09-11 16:59:00+00","2023-09-11 16:30:00+00","2023-09-11 17:00:00+00","2023-09-11 16:30:00+00"
140556,"BTC","25126.552156224","25180.345108953","25066.708673431","25179.105969849","2023-09-11 17:29:00+00","2023-09-11 17:00:00+00","2023-09-11 17:30:00+00","2023-09-11 17:00:00+00"
140557,"BTC","25195.222357977","25197.186931135","25110.137964372","25121.304379342","2023-09-11 17:59:00+00","2023-09-11 17:30:00+00","2023-09-11 18:00:00+00","2023-09-11 17:30:00+00"
140558,"BTC","25183.203415253","25212.257499803","25161.123322474","25212.257499803","2023-09-11 18:29:00+00","2023-09-11 18:00:00+00","2023-09-11 18:30:00+00","2023-09-11 18:00:00+00"
140559,"BTC","25154.959308874","25213.234548511","25151.565005529","25184.532878801","2023-09-11 18:59:00+00","2023-09-11 18:30:00+00","2023-09-11 19:00:00+00","2023-09-11 18:30:00+00"
140560,"BTC","25108.952680409","25154.359579771","25081.526222997","25154.359579771","2023-09-11 19:29:00+00","2023-09-11 19:00:00+00","2023-09-11 19:30:00+00","2023-09-11 19:00:00+00"
140561,"BTC","25002.678194532","25116.051794487","24991.988993950","25109.240993891","2023-09-11 19:59:00+00","2023-09-11 19:30:00+00","2023-09-11 20:00:00+00","2023-09-11 19:30:00+00"
140562,"BTC","25096.928906434","25098.270066872","24983.552534332","25006.894499172","2023-09-11 20:29:00+00","2023-09-11 20:00:00+00","2023-09-11 20:30:00+00","2023-09-11 20:00:00+00"
140563,"BTC","25074.025037215","25109.765372312","25074.025037215","25093.995608913","2023-09-11 20:59:00+00","2023-09-11 20:30:00+00","2023-09-11 21:00:00+00","2023-09-11 20:30:00+00"
140564,"BTC","25153.848498810","25198.776274448","25071.625274742","25087.179110663","2023-09-11 21:29:00+00","2023-09-11 21:00:00+00","2023-09-11 21:30:00+00","2023-09-11 21:00:00+00"
140565,"BTC","25129.083576698","25163.335672981","25117.756099772","25150.359452322","2023-09-11 21:59:00+00","2023-09-11 21:30:00+00","2023-09-11 22:00:00+00","2023-09-11 21:30:00+00"
140566,"BTC","25170.611361684","25183.026209500","25118.907472164","25138.157373620","2023-09-11 22:29:00+00","2023-09-11 22:00:00+00","2023-09-11 22:30:00+00","2023-09-11 22:00:00+00"
140567,"BTC","25137.049296984","25173.896357814","25127.534788292","25165.405905065","2023-09-11 22:59:00+00","2023-09-11 22:30:00+00","2023-09-11 23:00:00+00","2023-09-11 22:30:00+00"
140568,"BTC","25113.811105188","25143.210460816","25089.797651349","25139.076761825","2023-09-11 23:29:00+00","2023-09-11 23:00:00+00","2023-09-11 23:30:00+00","2023-09-11 23:00:00+00"
